airbnbhostid,airbnbpropertyid,city,superhost_period_all,hostresponseaverage_pastyear,available_days,available_days_avelistedprice,booked_days,booked_days_aveprice,listingtype,createddate,zipcode,bedrooms,bathrooms,instantbookenabled,numberofreviews,ratingoverall,revenue,reservations,host_is_superhost_1_0
72589056,13637979,Los Angeles,11,100.0,205,62.219513,33,57.848484,Private room,2016-06-21,90034,1,1.0,0,123,97,1909.0,10,1.0
80380580,19364401,Miami,12,100.0,179,264.46367999999995,2,117.0,Entire home/apt,2017-06-16,33130,2,2.0,1,80,98,234.0,1,1.0
10896320,2135317,Los Angeles,8,100.0,188,91.34042,15,93.333336,Entire home/apt,2013-12-29,90042,0,1.0,0,11,100,1400.0,5,1.0
74205076,13398697,New York,8,97.23076999999999,201,41.47761,58,42.396553000000004,Private room,2016-06-06,10027,1,1.0,0,1,100,2459.0,11,0.0
38604449,17933664,New York,12,100.0,80,100.55,44,99.0,Entire home/apt,2017-03-26,11377,1,1.0,1,56,96,4356.0,7,1.0
5408912,10407672,Chicago,11,94.63158,239,78.757324,16,77.5625,Entire home/apt,2016-01-05,60618,1,1.0,0,43,99,1241.0,5,1.0
629050,1602991,New York,6,93.42105,83,165.0,0,0.0,Entire home/apt,2013-08-30,11215,2,1.0,0,27,93,0.0,0,0.0
26362901,5102389,New York,7,96.111115,104,225.0,11,225.0,Entire home/apt,2015-01-11,11211,2,1.0,0,44,91,2475.0,2,0.0
6008257,7268688,New York,7,98.03636,210,82.28571,73,65.0137,Private room,2015-07-08,11106,1,2.0,1,135,91,4746.0,25,0.0
64539969,16825557,New York,7,99.30769000000001,206,97.00971,72,93.763885,Private room,2017-01-16,10002,2,1.0,1,5,100,6751.0,22,0.0
34694737,8636057,New York,7,99.38461,205,160.46341,13,165.38461,Entire home/apt,2015-09-28,11235,2,1.0,0,23,92,2150.0,1,0.0
15735406,6884891,Los Angeles,5,99.19403,165,114.17576000000001,17,126.23528999999999,Entire home/apt,2015-06-16,90046,1,1.0,1,39,97,2146.0,5,0.0
39621872,7558748,Los Angeles,7,100.0,174,220.78162000000003,60,233.43332999999998,Entire home/apt,2015-07-23,90048,2,1.0,1,99,99,14006.0,21,1.0
53046634,10309805,New York,9,95.76923000000001,169,194.2426,25,278.6,Entire home/apt,2016-01-01,10019,1,1.0,0,70,91,6965.0,5,0.0
50762225,19927630,Dallas,11,99.20635,231,127.34199,64,147.57811999999998,Entire home/apt,2017-07-15,75201,1,1.0,1,43,97,9445.0,20,1.0
13778440,9542259,New York,7,98.28,216,42.958332,30,37.133334999999995,Private room,2015-11-18,10033,1,1.0,0,40,88,1114.0,10,0.0
4345882,1636809,Los Angeles,5,98.59375,226,119.78761000000002,40,126.45,Entire home/apt,2013-09-07,90066,1,1.0,1,41,97,5058.0,9,1.0
86508802,14234231,Chicago,7,100.0,225,135.87111000000002,50,138.14,Entire home/apt,2016-07-27,60660,2,2.5,0,25,98,6907.0,16,1.0
21959578,6424552,Miami,5,100.0,157,138.79617,22,110.22726999999999,Entire home/apt,2015-05-14,33139,1,1.0,1,65,96,2425.0,5,1.0
71882169,24876442,Los Angeles,12,97.05882,213,67.23005,46,72.934784,Private room,2018-05-07,90028,1,1.5,1,2,100,3355.0,6,1.0
2487309,504362,New York,5,97.10204,192,216.40625,4,229.0,Entire home/apt,2012-05-27,11238,2,1.0,0,30,93,916.0,1,0.0
521918,2636987,New York,11,100.0,207,61.850243000000006,78,56.5,Private room,2014-03-23,11237,1,1.0,0,147,95,4407.0,18,1.0
18183596,4391869,New York,12,99.65625,199,131.4824,51,147.54903000000002,Entire home/apt,2014-09-29,11238,2,1.0,1,75,92,7525.0,8,0.0
37233812,16117768,Miami,10,100.0,178,50.977528,2,46.0,Private room,2016-11-23,33178,1,1.0,0,7,100,92.0,1,1.0
86327101,20639914,New York,11,99.78260999999999,203,44.86207,70,40.74286,Private room,2017-08-24,11233,1,1.0,1,22,92,2852.0,17,0.0
44286841,8406911,Chicago,8,98.80645,120,79.025,39,89.53846,Entire home/apt,2015-09-15,60661,1,1.0,1,146,82,3492.0,13,0.0
11611752,3957979,Washington,5,99.42105,204,124.45588000000001,47,130.57446000000002,Entire home/apt,2014-08-24,20009,1,1.0,0,138,97,6137.0,21,1.0
30075846,7280458,Los Angeles,8,100.0,232,158.125,73,153.0685,Entire home/apt,2015-07-09,90028,1,1.0,1,127,96,11174.0,18,0.0
25440202,4951151,New York,10,100.0,181,338.64087,10,318.9,Entire home/apt,2014-12-18,10012,2,2.0,0,144,91,3189.0,3,0.0
58118452,15857916,New York,11,100.0,116,65.64655,31,52.903225,Private room,2016-11-05,11216,1,1.0,1,56,96,1640.0,7,0.0
58286290,17815061,Los Angeles,9,98.181816,121,86.95042,20,90.9,Private room,2017-03-18,90028,1,1.0,1,21,98,1818.0,8,0.0
48486311,12382862,Houston,7,100.0,192,68.583336,6,72.0,Private room,2016-04-10,77070,1,1.0,0,2,100,432.0,1,1.0
10237946,14048013,Dallas,8,98.166664,91,43.0,50,43.0,Private room,2016-07-16,75206,1,1.0,0,31,98,2150.0,6,1.0
14922630,13298078,Chicago,11,100.0,136,59.29411700000001,49,54.265305000000005,Private room,2016-06-01,60660,1,1.0,1,76,98,2659.0,17,1.0
43889052,11438478,Dallas,11,100.0,87,46.49425,27,49.074073999999996,Private room,2017-03-20,75235,1,1.0,0,31,100,1325.0,2,1.0
5074061,19844048,Los Angeles,10,97.36364,210,178.86667,58,210.32759,Entire home/apt,2017-07-11,90017,2,1.5,1,18,100,12199.0,17,1.0
120607662,17712210,New York,9,100.0,212,326.70755,39,366.76923,Entire home/apt,2017-03-12,10036,1,1.0,1,12,96,14304.0,8,0.0
20154612,3894109,Houston,6,100.0,147,82.52381,39,79.02564,Private room,2014-08-16,77006,1,1.0,1,190,98,3082.0,19,1.0
40629622,7819426,Washington,9,100.0,161,129.65218000000002,18,174.0,Entire home/apt,2015-08-08,20009,2,1.0,0,64,90,3132.0,4,0.0
50287939,18037936,Los Angeles,12,99.706764,158,112.83543999999999,32,123.5625,Entire home/apt,2017-04-01,90029,1,1.0,1,59,99,3954.0,6,1.0
12700890,14968345,Chicago,10,100.0,206,41.60194,21,38.333332,Private room,2016-09-08,60618,1,1.0,0,33,96,805.0,7,0.0
657927,3479649,Chicago,12,100.0,2,36.0,0,0.0,Private room,2014-07-02,60622,1,1.0,0,65,98,0.0,0,1.0
32632893,10592163,Houston,5,98.73913,224,82.73214,38,77.73684,Entire home/apt,2016-01-13,77009,1,1.0,1,49,98,2954.0,11,1.0
19544751,3803590,Los Angeles,9,100.0,176,118.98863999999999,80,126.4875,Entire home/apt,2014-08-04,90038,1,1.0,1,217,97,10119.0,28,1.0
15856042,15999483,Philadelphia,12,100.0,193,59.621759999999995,23,60.391304000000005,Private room,2017-05-15,19104,1,1.0,0,109,97,1389.0,7,1.0
488585,14624902,New York,7,100.0,193,177.0829,43,163.62791,Private room,2016-08-19,10012,1,1.0,1,16,99,7036.0,9,1.0
1513389,9152490,New York,6,99.58462,138,55.942028,14,46.857143,Private room,2015-10-27,7306,1,2.0,1,2,100,656.0,4,0.0
287122,2156230,New York,9,100.0,195,107.6,43,124.4186,Entire home/apt,2014-01-02,11205,1,1.0,0,140,95,5350.0,10,0.0
28000697,12955756,Chicago,12,100.0,173,76.88439,22,99.545456,Private room,2016-05-10,60622,1,1.5,0,241,97,2190.0,6,1.0
3530723,11554877,Los Angeles,11,100.0,34,179.11765,0,0.0,Entire home/apt,2016-02-26,90066,0,1.0,0,51,99,0.0,0,1.0
37825218,7245260,Houston,7,100.0,194,192.90207,23,220.73914,Entire home/apt,2015-07-07,77007,3,3.5,0,36,99,5077.0,8,1.0
112901574,22282513,New York,12,100.0,164,64.39024,48,62.02083199999999,Private room,2017-12-16,11221,1,1.0,1,3,100,2977.0,13,1.0
3595395,700916,New York,11,93.8,60,143.25,30,136.93333,Entire home/apt,2012-09-16,11221,1,1.0,0,60,96,4108.0,1,0.0
7702534,19021270,Los Angeles,12,100.0,148,106.51351000000001,37,116.91892,Entire home/apt,2017-05-29,90039,2,1.0,1,57,99,4326.0,6,1.0
28477455,5491803,New York,10,100.0,144,103.49306,23,106.304344,Entire home/apt,2015-02-27,10027,0,1.0,0,94,96,2445.0,7,1.0
55139736,15662480,Chicago,8,100.0,145,60.944828,55,60.963634,Private room,2016-10-23,60612,1,1.0,1,16,97,3353.0,22,0.0
31584149,6992001,Los Angeles,12,100.0,45,85.0,2,85.0,Entire home/apt,2015-06-23,90065,1,1.0,0,68,93,170.0,1,1.0
9487431,3860590,New York,12,98.88,166,43.150604,61,45.278690000000005,Private room,2014-08-11,11207,1,2.0,0,154,87,2762.0,12,0.0
25115282,4882039,Washington,9,100.0,230,120.57826000000001,33,119.818184,Entire home/apt,2014-12-06,20003,1,1.0,0,123,93,3954.0,12,1.0
33104745,10787059,Washington,10,100.0,152,112.30263500000001,40,123.6,Entire home/apt,2016-01-22,20001,2,1.0,0,120,98,4944.0,12,1.0
75286277,13316959,Chicago,6,99.14286,205,97.28293000000001,4,107.5,Entire home/apt,2016-06-01,60614,0,1.0,0,23,100,430.0,2,1.0
49763080,15357687,Houston,10,96.0,191,26.70157,36,21.722220999999998,Private room,2016-10-03,77055,1,1.0,0,40,86,782.0,9,0.0
113089524,18284606,Miami,8,100.0,237,265.66666000000004,21,270.42856,Entire home/apt,2017-04-16,33131,2,2.0,1,6,96,5679.0,8,1.0
125091187,18149768,Dallas,12,92.75676,110,60.090908,11,60.0,Entire home/apt,2017-04-08,75203,1,1.0,1,22,87,660.0,3,0.0
13195824,5645139,Chicago,9,100.0,204,65.04411999999999,30,73.166664,Private room,2015-03-13,60640,1,1.0,0,71,97,2195.0,8,1.0
37723641,7396161,Oakland,10,100.0,242,151.0,0,0.0,Entire home/apt,2015-07-15,94605,2,1.0,0,5,72,0.0,0,1.0
131493626,18873106,New York,11,97.82353,66,83.666664,21,99.0,Private room,2017-05-20,10128,1,1.0,1,15,87,2079.0,1,0.0
47560456,9130885,Miami,6,98.52941,192,53.95833199999999,36,53.97221999999999,Entire home/apt,2015-10-26,33138,1,1.0,0,70,99,1943.0,8,1.0
9897580,14859925,New York,9,100.0,145,34.634483,47,36.595745,Private room,2016-09-01,11221,1,1.0,0,10,84,1720.0,5,0.0
8830207,1667366,Los Angeles,5,99.47222,80,78.1625,24,85.708336,Entire home/apt,2013-09-13,33019,0,1.0,1,56,88,2057.0,6,0.0
21936239,5572374,New York,10,100.0,226,221.93805,27,200.44444,Entire home/apt,2015-03-06,10012,1,1.0,0,115,97,5412.0,9,0.0
3250450,4632795,New York,8,96.43636,161,56.0,31,56.0,Private room,2014-11-01,10024,1,1.0,0,12,95,1736.0,1,0.0
7932010,5901165,New York,6,91.19355,202,80.371284,18,90.55556,Private room,2015-04-04,11217,1,1.0,0,50,99,1630.0,5,1.0
726591,18073032,Washington,11,100.0,154,119.045456,26,120.0,Entire home/apt,2017-04-03,20010,1,1.0,0,30,100,3120.0,6,1.0
19908586,7602165,Philadelphia,8,95.1,119,33.2437,4,31.0,Private room,2015-07-26,19125,1,1.0,1,4,100,124.0,3,0.0
105401504,19789035,Los Angeles,9,100.0,179,53.899440000000006,67,56.507459999999995,Private room,2017-07-08,90034,1,1.0,0,9,96,3786.0,22,0.0
24341986,7989457,Chicago,9,100.0,238,62.638656999999995,21,66.333336,Private room,2015-08-20,60622,1,1.0,0,40,92,1393.0,9,0.0
18359232,3638792,Los Angeles,9,98.666664,99,80.969696,10,87.7,Entire home/apt,2014-07-18,90028,0,1.0,0,98,95,877.0,4,0.0
114020766,25124265,Houston,12,99.06015,186,46.451614,0,0.0,Private room,2018-06-29,77030,1,2.0,1,1,100,0.0,0,0.0
43282155,8706915,Chicago,7,100.0,118,113.59322,69,117.89855,Entire home/apt,2015-10-02,60607,2,1.0,1,135,100,8135.0,29,1.0
34670885,6823023,Philadelphia,9,100.0,143,96.867134,20,92.9,Private room,2015-06-12,19118,2,1.0,0,23,100,1858.0,14,1.0
28565101,9935888,New York,10,100.0,52,181.25,3,190.0,Entire home/apt,2015-12-10,11215,1,1.0,0,27,99,570.0,1,1.0
33154489,6363328,Chicago,9,99.0,201,77.2189,51,102.666664,Entire home/apt,2015-05-10,60625,0,1.0,0,90,97,5236.0,3,1.0
4313270,14727517,Chicago,8,100.0,171,61.760234999999994,48,59.79166800000001,Private room,2016-12-04,60660,1,1.0,1,32,96,2870.0,13,1.0
102397728,15819518,Miami,9,100.0,217,131.08295,15,135.66666999999998,Private room,2016-11-03,33301,1,1.0,0,26,98,2035.0,3,1.0
81884236,13859218,Chicago,9,100.0,200,49.295,30,67.86667,Private room,2016-07-05,60614,1,1.0,1,30,94,2036.0,10,0.0
74695337,13264674,Los Angeles,8,100.0,152,142.375,15,148.86667,Entire home/apt,2016-05-29,90004,2,2.0,0,75,99,2233.0,6,1.0
34236533,11659180,New York,5,98.40909,114,196.26315,15,170.13333,Private room,2016-03-02,11206,1,1.0,0,9,98,2552.0,2,0.0
6401558,1169018,Philadelphia,10,96.47619,219,91.178085,13,102.38461,Private room,2013-05-13,19107,1,2.0,0,199,97,1331.0,5,1.0
16243689,3415794,Los Angeles,9,100.0,69,55.0,28,55.0,Private room,2014-06-25,90064,1,1.5,0,22,98,1540.0,6,0.0
2464868,11964820,Los Angeles,12,100.0,201,299.3035,32,300.0,Entire home/apt,2016-03-20,90068,1,1.0,0,25,98,9600.0,7,1.0
85322269,20166874,Washington,10,100.0,198,67.49495,56,66.75,Private room,2017-08-15,20007,1,1.0,1,30,97,3738.0,14,0.0
50154833,11463960,Los Angeles,8,100.0,120,146.3,40,153.0,Entire home/apt,2016-02-22,90025,1,1.0,0,92,100,6120.0,13,1.0
7319183,14125614,Los Angeles,8,100.0,199,137.7789,39,157.48718,Entire home/apt,2016-07-21,90039,2,1.0,0,30,93,6142.0,12,1.0
5221306,1858661,Miami,5,97.63043,196,113.494896,64,112.8125,Entire home/apt,2013-10-28,33139,1,1.0,0,188,97,7220.0,15,1.0
107102146,16355554,Chicago,12,97.64,194,128.18042,40,165.225,Entire home/apt,2016-12-12,60622,2,1.0,0,60,94,6609.0,9,0.0
35426339,7529940,Los Angeles,11,97.59375,3,495.0,0,0.0,Entire home/apt,2015-07-22,90024,4,4.0,0,43,91,0.0,0,0.0
39639169,7562552,New York,11,100.0,235,112.893616,60,113.0,Entire home/apt,2015-07-24,11233,1,1.0,1,84,96,6780.0,8,1.0
129062064,20093064,Los Angeles,11,100.0,242,221.17768999999998,10,193.0,Entire home/apt,2017-08-15,90046,2,2.0,0,1,20,1930.0,3,1.0
19866189,3852261,New York,5,99.51428,201,85.825874,36,74.75,Entire home/apt,2014-08-10,11692,4,2.0,1,68,99,2691.0,14,1.0
140334352,21308895,Washington,11,100.0,70,36.642857,8,36.875,Private room,2017-10-14,20019,1,1.0,1,4,100,295.0,2,1.0
8501831,9090360,Washington,7,100.0,105,112.15238000000001,30,109.03333,Entire home/apt,2015-10-24,20002,1,1.0,1,35,95,3271.0,10,0.0
181074,15952123,Dallas,9,100.0,194,102.9433,41,108.63415,Entire home/apt,2016-11-12,75206,2,1.5,0,18,100,4454.0,12,1.0
94547570,14994760,Los Angeles,7,100.0,174,75.86206999999999,33,80.030304,Entire home/apt,2016-09-09,33020,1,1.0,1,30,97,2641.0,10,1.0
15906867,3498038,New York,12,95.541664,26,86.46154,19,87.68421,Private room,2014-07-04,10012,1,1.0,1,105,90,1666.0,5,0.0
825252,1026565,New York,7,96.15385,10,125.0,0,0.0,Entire home/apt,2013-03-26,11217,2,1.0,0,42,95,0.0,0,1.0
17570614,5593497,Los Angeles,6,95.655174,211,123.41232,9,136.66666999999998,Entire home/apt,2015-03-08,90038,0,1.0,0,44,94,1230.0,2,0.0
12059259,14267269,Miami,7,99.19511999999999,181,34.187847,51,37.039215000000006,Private room,2016-07-30,33136,1,1.5,0,42,97,1889.0,19,1.0
9725785,1865336,New York,7,97.52,157,57.057323,22,53.318180000000005,Private room,2013-10-30,11211,1,1.0,0,94,97,1173.0,7,1.0
56842354,17226069,New York,9,100.0,133,80.548874,23,85.695656,Private room,2017-02-10,11221,1,1.0,0,3,100,1971.0,6,1.0
152045247,21090094,New York,11,98.0,21,54.33333199999999,0,0.0,Entire home/apt,2017-11-04,10469,1,1.0,0,15,89,0.0,0,0.0
3667010,5948665,Los Angeles,5,97.210526,193,77.59585600000001,21,102.47619,Private room,2015-04-08,90046,1,1.0,1,74,94,2152.0,8,0.0
25493351,16192132,Chicago,8,100.0,213,145.20657,13,169.46153,Private room,2016-11-28,60614,1,1.0,1,20,100,2203.0,5,1.0
1317360,9713997,New York,10,95.63636,241,184.06638999999998,2,200.0,Private room,2015-11-27,10013,1,1.5,0,1,100,400.0,1,1.0
25690849,4983641,Los Angeles,8,99.05556,245,77.0,0,0.0,Private room,2014-12-24,90005,1,1.0,0,6,90,0.0,0,1.0
149092372,20796999,Chicago,11,98.42857,208,99.04326999999999,67,102.10448000000001,Entire home/apt,2017-09-02,60618,3,1.0,0,35,100,6841.0,20,1.0
109929178,21985493,Los Angeles,12,100.0,209,90.44019,54,93.333336,Entire home/apt,2017-12-08,90068,0,1.0,1,9,98,5040.0,6,0.0
40419652,12762354,Houston,9,100.0,111,126.14414,17,136.58823999999998,Entire home/apt,2016-04-28,77019,2,2.0,1,51,99,2322.0,2,1.0
83195529,21141240,Dallas,10,98.75258000000001,222,45.063065,10,46.0,Private room,2017-11-08,75224,1,1.0,1,4,95,460.0,7,1.0
24170292,13098941,Miami,12,98.08695999999999,167,157.37126,36,185.27777,Entire home/apt,2016-05-19,33139,1,1.0,0,76,97,6670.0,11,1.0
19037877,19609736,Los Angeles,10,100.0,134,25.0,13,25.0,Private room,2017-06-29,90016,1,1.0,0,15,89,325.0,6,0.0
33527075,19986637,New York,11,99.6,131,41.87786,78,44.064102,Private room,2017-07-18,11373,1,1.0,1,37,97,3437.0,19,1.0
19983048,17000038,Los Angeles,10,100.0,162,82.33951,42,84.809525,Entire home/apt,2017-01-27,90031,1,1.0,0,81,97,3562.0,13,1.0
9223085,1807106,New York,7,100.0,171,131.18713,55,131.63637,Entire home/apt,2013-10-16,11213,1,1.0,0,82,96,7240.0,13,0.0
25506943,12360578,Chicago,7,100.0,202,42.232673999999996,3,42.0,Private room,2016-04-09,60630,1,1.0,0,37,99,126.0,1,1.0
107455767,17944140,New York,8,94.333336,239,39.16318,27,40.555557,Private room,2017-03-26,11422,1,1.0,0,7,95,1095.0,10,0.0
25817535,6655835,Philadelphia,9,97.8,137,124.233574,23,133.69565,Entire home/apt,2015-06-01,19147,4,2.0,0,57,98,3075.0,7,1.0
37104608,8914963,Miami,9,97.83784,162,139.89507,33,112.51515,Entire home/apt,2015-10-14,33141,2,2.0,1,117,93,3713.0,14,0.0
7677048,4134035,New York,11,100.0,35,135.71428,17,137.64706,Entire home/apt,2014-09-09,11201,1,1.0,0,79,99,2340.0,3,1.0
2031183,1849717,Los Angeles,9,100.0,125,117.50399999999999,51,119.45098,Entire home/apt,2013-10-26,90029,1,1.0,0,181,98,6092.0,6,1.0
102639150,16041825,Los Angeles,12,97.0,132,255.45453999999998,59,260.05084,Entire home/apt,2016-11-18,90019,3,2.5,0,23,97,15343.0,7,1.0
27849169,5372345,Los Angeles,7,98.625,208,202.40384,60,219.88332999999997,Entire home/apt,2015-02-14,90026,2,1.5,1,77,99,13193.0,14,1.0
50553748,12115158,Los Angeles,12,100.0,184,215.15761,49,215.59184,Entire home/apt,2016-03-28,90028,2,1.0,1,121,97,10564.0,14,0.0
54101222,14731359,Chicago,11,97.57895,207,38.710144,42,37.404762,Private room,2016-08-24,60640,1,1.0,0,29,95,1571.0,10,1.0
31309274,6032335,Chicago,11,100.0,98,140.87755,30,135.0,Entire home/apt,2015-04-14,60647,2,1.0,0,22,100,4050.0,1,1.0
43385233,16085382,Washington,11,95.166664,104,99.41346,74,100.25676,Private room,2016-11-21,20001,1,1.0,0,26,99,7419.0,23,1.0
4981837,4861432,Los Angeles,12,99.55154399999999,121,263.1405,63,276.69843,Entire home/apt,2014-12-02,90025,2,2.0,0,111,98,17432.0,9,1.0
25202519,11543932,Washington,5,99.789474,165,60.303031999999995,67,60.746269999999996,Private room,2016-02-26,20020,1,2.0,0,35,96,4070.0,65,0.0
80777352,13769545,New York,10,100.0,204,59.509804,42,59.64285699999999,Private room,2016-06-29,11238,1,1.0,1,69,99,2505.0,9,1.0
5668786,1702581,New York,6,99.46067,190,74.61579,66,80.606064,Private room,2013-09-21,10019,1,1.0,0,135,88,5320.0,14,0.0
962299,16960671,Dallas,9,100.0,178,86.19100999999999,43,98.32558399999999,Private room,2017-01-25,75226,1,1.0,0,77,96,4228.0,23,1.0
67999061,12547225,New York,7,100.0,114,68.17544000000001,0,0.0,Private room,2016-04-18,11221,1,1.0,0,7,100,0.0,0,1.0
20635836,3981241,New York,7,100.0,179,47.681564,24,45.0,Private room,2014-08-27,11355,1,1.0,0,61,82,1080.0,5,0.0
20618407,5949541,Dallas,11,99.63280999999999,1,78.0,1,78.0,Entire home/apt,2015-04-08,75252,2,1.0,0,10,92,78.0,1,1.0
43900391,15250785,Los Angeles,7,100.0,205,165.06342,55,163.09091,Entire home/apt,2016-09-26,90046,1,1.0,1,7,89,8970.0,10,0.0
117492425,17383677,New York,11,100.0,193,107.14508000000001,51,98.09804,Entire home/apt,2017-02-20,10301,1,1.0,1,36,97,5003.0,14,1.0
28864478,16260847,Los Angeles,6,100.0,200,100.13,34,88.05882,Entire home/apt,2016-12-04,90034,2,1.0,1,1,100,2994.0,9,0.0
555185,4728069,Miami,6,99.2,164,53.359756000000004,4,53.5,Entire home/apt,2014-11-13,33144,0,0.0,0,23,81,214.0,1,0.0
3474900,3661693,Philadelphia,7,100.0,215,72.71628,4,80.0,Private room,2014-07-20,19125,1,1.0,0,27,99,320.0,4,1.0
87850433,14342334,Philadelphia,7,100.0,139,117.21583000000001,16,106.5625,Entire home/apt,2016-08-03,19106,1,1.0,0,32,98,1705.0,6,1.0
43624447,10764345,Washington,9,100.0,148,100.0,17,100.0,Private room,2016-01-21,20003,1,1.0,0,80,99,1700.0,5,1.0
5652395,1027162,New York,9,92.35135,242,100.0,6,100.0,Private room,2013-03-26,10451,1,1.0,0,3,100,600.0,4,0.0
1304156,1375343,Los Angeles,11,100.0,142,52.683098,19,61.94736999999999,Entire home/apt,2013-07-10,33020,1,1.0,1,69,98,1177.0,2,1.0
2622454,644009,Los Angeles,9,98.82143,182,65.83516999999999,32,69.1875,Private room,2012-08-10,90028,1,3.5,0,290,94,2214.0,16,0.0
77546414,14785372,Miami,10,95.454544,161,86.18633,37,93.51351,Entire home/apt,2016-08-27,33304,1,1.5,1,71,99,3460.0,12,1.0
45990058,14522062,Chicago,6,100.0,172,144.09883,24,143.58333000000002,Entire home/apt,2016-08-13,60614,2,1.0,0,20,97,3446.0,5,1.0
41068652,16274818,Los Angeles,10,99.56841999999999,203,155.15764,28,162.96428,Entire home/apt,2016-12-05,90064,3,2.0,0,49,93,4563.0,11,0.0
1418501,10135896,New York,5,100.0,194,60.34020600000001,40,79.25,Private room,2015-12-22,11237,1,1.0,0,33,95,3170.0,8,0.0
35251567,16694939,Los Angeles,10,100.0,211,104.01422,43,104.4186,Entire home/apt,2017-01-07,90066,0,1.0,1,68,99,4490.0,12,1.0
2392656,6553226,Chicago,11,100.0,12,265.41666000000004,0,0.0,Entire home/apt,2015-05-24,60622,1,2.0,0,39,99,0.0,0,1.0
2631072,6692354,Los Angeles,11,100.0,81,68.81481,68,68.0,Private room,2015-06-03,90025,1,1.0,0,70,99,4624.0,5,1.0
108877881,16544251,New York,12,99.8,143,31.79021,33,31.30303,Private room,2016-12-27,11226,1,1.0,1,121,94,1033.0,10,0.0
45553025,22151798,New York,12,100.0,59,65.33898,12,56.16666800000001,Entire home/apt,2017-12-10,10454,1,1.0,1,28,91,674.0,4,0.0
7443955,1373658,New York,5,98.21429,208,121.20192,20,119.75,Private room,2013-07-10,11215,1,1.0,0,23,97,2395.0,2,1.0
9055702,8972426,New York,6,100.0,48,60.0,10,60.0,Private room,2015-10-17,11369,1,1.0,0,85,91,600.0,2,0.0
12619880,4849511,New York,9,100.0,144,128.40277,40,158.6,Private room,2014-12-01,10019,1,1.0,1,107,96,6344.0,13,1.0
16680861,3302921,New York,7,100.0,153,188.95425,54,189.2037,Entire home/apt,2014-06-12,10003,1,1.0,0,43,97,10217.0,15,1.0
23300770,6434570,Los Angeles,10,100.0,218,112.348625,32,126.125,Private room,2015-05-15,90025,1,1.0,1,154,99,4036.0,9,1.0
6321234,1293741,Los Angeles,5,97.92857,198,219.26767,29,235.34482999999997,Entire home/apt,2013-06-20,33019,2,2.0,0,60,95,6825.0,4,1.0
4018726,1854375,New York,10,90.583336,79,70.91139,5,85.4,Private room,2013-10-27,11222,1,1.0,0,39,91,427.0,1,0.0
112577204,16882644,Los Angeles,11,100.0,206,263.90292,48,259.875,Entire home/apt,2017-01-20,90068,2,2.0,1,41,99,12474.0,15,1.0
4291837,2547198,New York,10,100.0,228,117.23683999999999,145,106.82758000000001,Entire home/apt,2014-03-10,10012,1,1.0,1,104,89,15490.0,20,0.0
30443058,11588575,Chicago,10,100.0,32,499.75,10,664.2,Entire home/apt,2016-02-28,60657,3,3.0,0,54,100,6642.0,2,1.0
16963843,9345056,New York,12,100.0,97,47.948452,73,47.780823,Private room,2017-10-02,11237,1,1.0,0,21,100,3488.0,18,1.0
1261711,13494833,Washington,9,100.0,197,308.0457,59,370.15256,Entire home/apt,2016-06-12,20003,3,3.5,1,12,100,21839.0,16,1.0
5962328,19799021,New York,12,100.0,160,129.9,0,0.0,Entire home/apt,2017-07-09,11355,3,2.0,1,1,100,0.0,0,1.0
27608437,6214710,Boston,10,100.0,146,138.69179,8,145.0,Entire home/apt,2015-04-29,2116,0,1.0,0,52,96,1160.0,1,1.0
51465867,13969283,New York,6,94.6,238,151.42857,0,0.0,Entire home/apt,2016-07-11,11372,0,1.0,0,13,97,0.0,0,0.0
1571722,305554,New York,8,98.35,110,187.09091,22,185.0,Entire home/apt,2012-01-06,10014,1,1.0,1,58,92,4070.0,4,0.0
